fips_code,year,ru_code,ruc_label
51670,1980,2,Metro - medium population
51670,1970,3,Metro - smallest population
51678,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
51678,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
51678,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
51678,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
51678,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
51680,2014_18,2,Metro - medium population
51680,2000,3,Metro - smallest population
51680,1990,3,Metro - smallest population
51680,1980,3,Metro - smallest population
51680,1970,3,Metro - smallest population
51683,2014_18,1,Metro - largest population
51683,2000,1,Metro - largest population
51683,1990,0,NA
51683,1980,1,Metro - largest population
51683,1970,1,Metro - largest population
51685,2014_18,1,Metro - largest population
51685,2000,1,Metro - largest population
51685,1990,0,NA
51685,1980,1,Metro - largest population
51685,1970,1,Metro - largest population
51690,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
51690,2000,4,Nonmetro - urban larger pop. adjacent to metro area
51690,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51690,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
51690,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
51700,2014_18,1,Metro - largest population
51700,2000,1,Metro - largest population
51700,1990,0,NA
51700,1980,0,NA
51700,1970,2,Metro - medium population
51710,2014_18,1,Metro - largest population
51710,2000,1,Metro - largest population
51710,1990,0,NA
51710,1980,0,NA
51710,1970,2,Metro - medium population
51720,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
51720,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
51720,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
51720,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
51720,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
51730,2014_18,1,Metro - largest population
51730,2000,1,Metro - largest population
51730,1990,2,Metro - medium population
51730,1980,2,Metro - medium population
51730,1970,3,Metro - smallest population
51735,2014_18,1,Metro - largest population
51735,2000,1,Metro - largest population
51735,1990,0,NA
51735,1980,1,Metro - largest population
51735,1970,2,Metro - medium population
51740,2014_18,1,Metro - largest population
51740,2000,1,Metro - largest population
51740,1990,0,NA
51740,1980,0,NA
51740,1970,2,Metro - medium population
51750,2014_18,3,Metro - smallest population
51750,2000,3,Metro - smallest population
51750,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51750,1980,4,Nonmetro - urban larger pop. adjacent to metro area
51750,1970,9,Nonmetro - rural not adjacent to metro area
51760,2014_18,1,Metro - largest population
51760,2000,1,Metro - largest population
51760,1990,2,Metro - medium population
51760,1980,2,Metro - medium population
51760,1970,2,Metro - medium population
51770,2014_18,2,Metro - medium population
51770,2000,2,Metro - medium population
51770,1990,3,Metro - smallest population
51770,1980,3,Metro - smallest population
51770,1970,3,Metro - smallest population
51775,2014_18,2,Metro - medium population
51775,2000,2,Metro - medium population
51775,1990,3,Metro - smallest population
51775,1980,3,Metro - smallest population
51775,1970,3,Metro - smallest population
51790,2014_18,3,Metro - smallest population
51790,2000,4,Nonmetro - urban larger pop. adjacent to metro area
51790,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51790,1980,4,Nonmetro - urban larger pop. adjacent to metro area
51790,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
51800,2014_18,1,Metro - largest population
51800,2000,1,Metro - largest population
51800,1990,0,NA
51800,1980,1,Metro - largest population
51800,1970,2,Metro - medium population
51810,2014_18,1,Metro - largest population
51810,2000,1,Metro - largest population
51810,1990,0,NA
51810,1980,1,Metro - largest population
51810,1970,2,Metro - medium population
51820,2014_18,3,Metro - smallest population
51820,2000,4,Nonmetro - urban larger pop. adjacent to metro area
51820,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51820,1980,4,Nonmetro - urban larger pop. adjacent to metro area
51820,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
51830,2014_18,1,Metro - largest population
51830,2000,1,Metro - largest population
51830,1990,0,NA
51830,1980,1,Metro - largest population
51830,1970,2,Metro - medium population
51840,2014_18,3,Metro - smallest population
51840,2000,3,Metro - smallest population
51840,1990,4,Nonmetro - urban larger pop. adjacent to metro area
51840,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
51840,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
53001,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
53001,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53001,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
53001,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
53001,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
53003,2014_18,3,Metro - smallest population
53003,2000,3,Metro - smallest population
53003,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
53003,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
53003,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
53005,2014_18,2,Metro - medium population
53005,2000,3,Metro - smallest population
53005,1990,3,Metro - smallest population
53005,1980,3,Metro - smallest population
53005,1970,3,Metro - smallest population
53007,2014_18,3,Metro - smallest population
53007,2000,3,Metro - smallest population
53007,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
53007,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
53007,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
53009,2014_18,5,Nonmetro - urban larger pop. not adjacent to metro area
53009,2000,5,Nonmetro - urban larger pop. not adjacent to metro area
53009,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
53009,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
53009,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
53011,2014_18,1,Metro - largest population
53011,2000,1,Metro - largest population
53011,1990,1,Metro - largest population
53011,1980,1,Metro - largest population
53011,1970,1,Metro - largest population
53013,2014_18,3,Metro - smallest population
53013,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53013,1990,9,Nonmetro - rural not adjacent to metro area
53013,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
53013,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
53015,2014_18,3,Metro - smallest population
53015,2000,3,Metro - smallest population
53015,1990,4,Nonmetro - urban larger pop. adjacent to metro area
53015,1980,4,Nonmetro - urban larger pop. adjacent to metro area
53015,1970,4,Nonmetro - urban larger pop. adjacent to metro area
53017,2014_18,3,Metro - smallest population
53017,2000,3,Metro - smallest population
53017,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
53017,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
53017,1970,9,Nonmetro - rural not adjacent to metro area
53019,2014_18,9,Nonmetro - rural not adjacent to metro area
53019,2000,9,Nonmetro - rural not adjacent to metro area
53019,1990,9,Nonmetro - rural not adjacent to metro area
53019,1980,9,Nonmetro - rural not adjacent to metro area
53019,1970,9,Nonmetro - rural not adjacent to metro area
53021,2014_18,2,Metro - medium population
53021,2000,3,Metro - smallest population
53021,1990,3,Metro - smallest population
53021,1980,3,Metro - smallest population
53021,1970,3,Metro - smallest population
53023,2014_18,8,Nonmetro - rural adjacent to metro area
53023,2000,8,Nonmetro - rural adjacent to metro area
53023,1990,9,Nonmetro - rural not adjacent to metro area
53023,1980,9,Nonmetro - rural not adjacent to metro area
53023,1970,9,Nonmetro - rural not adjacent to metro area
53025,2014_18,5,Nonmetro - urban larger pop. not adjacent to metro area
53025,2000,4,Nonmetro - urban larger pop. adjacent to metro area
53025,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
53025,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
53025,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
53027,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
53027,2000,4,Nonmetro - urban larger pop. adjacent to metro area
53027,1990,4,Nonmetro - urban larger pop. adjacent to metro area
53027,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
53027,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
53029,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
53029,2000,4,Nonmetro - urban larger pop. adjacent to metro area
53029,1990,1,Metro - largest population
53029,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
53029,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
53031,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
53031,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53031,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
53031,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
53031,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
53033,2014_18,1,Metro - largest population
53033,2000,1,Metro - largest population
53033,1990,0,NA
53033,1980,0,NA
53033,1970,0,NA
53035,2014_18,2,Metro - medium population
53035,2000,3,Metro - smallest population
53035,1990,3,Metro - smallest population
53035,1980,3,Metro - smallest population
53035,1970,4,Nonmetro - urban larger pop. adjacent to metro area
53037,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
53037,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53037,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
53037,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
53037,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
53039,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
53039,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53039,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
53039,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
53039,1970,9,Nonmetro - rural not adjacent to metro area
53041,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
53041,2000,4,Nonmetro - urban larger pop. adjacent to metro area
53041,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
53041,1980,4,Nonmetro - urban larger pop. adjacent to metro area
53041,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
53043,2014_18,8,Nonmetro - rural adjacent to metro area
53043,2000,8,Nonmetro - rural adjacent to metro area
53043,1990,8,Nonmetro - rural adjacent to metro area
53043,1980,8,Nonmetro - rural adjacent to metro area
53043,1970,8,Nonmetro - rural adjacent to metro area
53045,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
53045,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53045,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
53045,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
53045,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
53047,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
53047,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53047,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
53047,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
53047,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
53049,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
53049,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
53049,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
53049,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
53049,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
53051,2014_18,2,Metro - medium population
53051,2000,8,Nonmetro - rural adjacent to metro area
53051,1990,8,Nonmetro - rural adjacent to metro area
53051,1980,8,Nonmetro - rural adjacent to metro area
53051,1970,8,Nonmetro - rural adjacent to metro area
53053,2014_18,1,Metro - largest population
53053,2000,1,Metro - largest population
53053,1990,2,Metro - medium population
53053,1980,2,Metro - medium population
53053,1970,2,Metro - medium population
53055,2014_18,9,Nonmetro - rural not adjacent to metro area
53055,2000,9,Nonmetro - rural not adjacent to metro area
53055,1990,8,Nonmetro - rural adjacent to metro area
53055,1980,9,Nonmetro - rural not adjacent to metro area
53055,1970,9,Nonmetro - rural not adjacent to metro area
53057,2014_18,3,Metro - smallest population
53057,2000,3,Metro - smallest population
53057,1990,4,Nonmetro - urban larger pop. adjacent to metro area
53057,1980,4,Nonmetro - urban larger pop. adjacent to metro area
53057,1970,4,Nonmetro - urban larger pop. adjacent to metro area
53059,2014_18,1,Metro - largest population
53059,2000,1,Metro - largest population
53059,1990,8,Nonmetro - rural adjacent to metro area
53059,1980,8,Nonmetro - rural adjacent to metro area
53059,1970,8,Nonmetro - rural adjacent to metro area
53061,2014_18,1,Metro - largest population
53061,2000,1,Metro - largest population
53061,1990,0,NA
53061,1980,1,Metro - largest population
53061,1970,1,Metro - largest population
53063,2014_18,2,Metro - medium population
53063,2000,2,Metro - medium population
53063,1990,2,Metro - medium population
53063,1980,2,Metro - medium population
53063,1970,2,Metro - medium population
53065,2014_18,2,Metro - medium population
53065,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
53065,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
53065,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
53065,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
53067,2014_18,2,Metro - medium population
53067,2000,3,Metro - smallest population
53067,1990,3,Metro - smallest population
53067,1980,3,Metro - smallest population
53067,1970,4,Nonmetro - urban larger pop. adjacent to metro area
53069,2014_18,8,Nonmetro - rural adjacent to metro area
53069,2000,8,Nonmetro - rural adjacent to metro area
53069,1990,9,Nonmetro - rural not adjacent to metro area
53069,1980,9,Nonmetro - rural not adjacent to metro area
53069,1970,9,Nonmetro - rural not adjacent to metro area
53071,2014_18,3,Metro - smallest population
53071,2000,4,Nonmetro - urban larger pop. adjacent to metro area
53071,1990,4,Nonmetro - urban larger pop. adjacent to metro area
